,id,media,url,artist_name,artist_url,work_name,work_year,media_long,dimension,gallery_name,gallery_url,bid,price,img_url,artist_bio,artist_website,artist_ins
0,painting15,painting,https://www.artsy.net/artwork/hebru-brantley-death-of-the-black-fairy-the-great-debate-pt-5,Hebru Brantley,https://www.artsy.net/artist/hebru-brantley,"Death Of The Black Fairy, The Great Debate Pt. 5",2020,Acrylic & Diamond Dust on Canvas,60 × 60 in | 152.4 × 152.4 cm,Corridor Contemporary,https://www.artsy.net/partner/corridor-contemporary,False,125000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=600&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F03VidwQCDEq-r0T3Ck3CcA%2Fnormalized.jpg,"Hebru Brantley, a Bronzeville-native living and working in Chicago, explores personal and cultural memory in his art.  His work delves into political and social issues with a conscious focus on playful insight and the optimism and possibilities of youth.
",www.hebrubrantley.com,https://www.instagram.com/hebrubrantley/?hl=en
1,painting37,painting,https://www.artsy.net/artwork/miaz-brothers-maestro,Miaz Brothers,https://www.artsy.net/artist/miaz-brothers,Maestro,2022,Acrylic on canvas,40 1/5 × 29 9/10 in | 102 × 76 cm,Maddox Gallery,https://www.artsy.net/partner/maddox-gallery,False,17500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=639&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FC8CkTBthzSHZY08MLF0zFA%2Fnormalized.jpg,"The Miaz Brothers present a radical new take on portraiture. The Italian duo, who are indeed siblings, create large-format canvases using spray paint as it never has been before.",www.miazbrothers.com,https://www.instagram.com/miazbrothers/?hl=en
2,painting41,painting,https://www.artsy.net/artwork/sandra-chevrier-la-cage-ou-le-brouillard-traverse-lesprit-1,Sandra Chevrier,https://www.artsy.net/artist/sandra-chevrier,La cage où le brouillard traverse l’esprit,2017,Oil on canvas,12 × 12 in | 30.5 × 30.5 cm,West Chelsea Contemporary,https://www.artsy.net/partner/west-chelsea-contemporary-1,False,5000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=768&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F6iXBZQgdBLRzr7OtGn0zOA%2Fnormalized.jpg,"Sandra Chevrier is a Canadian contemporary artist, known for her captivating collaged portraits of women from The Cages series.",www.sandrachevrier.com,https://www.instagram.com/sandrachevrier/?hl=en
3,painting45,painting,https://www.artsy.net/artwork/florian-eymann-bayc-clueless-sailor,Florian Eymann,https://www.artsy.net/artist/florian-eymann,BAYC Clueless Sailor,2022,Oil on canvas,43 × 34 1/2 in | 109.2 × 87.6 cm,Avant Gallery,https://www.artsy.net/partner/avant-gallery,False,11000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=619&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FqXhM9mR4tOlGgb8PzCBVKQ%2Fnormalized.jpg,"Florian Eymann is a self-taught French artist born in 1980, in Auxerre. He currently lives and works in Orléans, France.
",www.florianeymann.com,https://www.instagram.com/florianeymann/?hl=en
4,painting52,painting,https://www.artsy.net/artwork/miaz-brothers-a-promising-young-man,Miaz Brothers,https://www.artsy.net/artist/miaz-brothers,A Promising Young Man,2022,Acrylic on canvas,48 × 35 4/5 in | 122 × 91 cm,Maddox Gallery,https://www.artsy.net/partner/maddox-gallery,False,17500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=621&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQNF9BGQ3CjylysjRBNb6bw%2Fnormalized.jpg,"The Miaz Brothers present a radical new take on portraiture. The Italian duo, who are indeed siblings, create large-format canvases using spray paint as it never has been before.",www.miazbrothers.com,https://www.instagram.com/miazbrothers/?hl=en
5,painting58,painting,https://www.artsy.net/artwork/miaz-brothers-a-peaceful-mind,Miaz Brothers,https://www.artsy.net/artist/miaz-brothers,A Peaceful Mind,2022,Acrylic on canvas,59 4/5 × 48 in | 152 × 122 cm,Maddox Gallery,https://www.artsy.net/partner/maddox-gallery,False,25000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=799&height=658&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F1bJAtOHennfjd1TKE9aF1Q%2Fnormalized.jpg,"The Miaz Brothers present a radical new take on portraiture. The Italian duo, who are indeed siblings, create large-format canvases using spray paint as it never has been before.",www.miazbrothers.com,https://www.instagram.com/miazbrothers/?hl=en
6,painting63,painting,https://www.artsy.net/artwork/miaz-brothers-before-the-storm,Miaz Brothers,https://www.artsy.net/artist/miaz-brothers,Before The Storm,2022,Acrylic on canvas,48 × 35 4/5 in | 122 × 91 cm,Maddox Gallery,https://www.artsy.net/partner/maddox-gallery,False,17500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=625&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FRmZlWjhfswv8b4ww0gSU0Q%2Fnormalized.jpg,"The Miaz Brothers present a radical new take on portraiture. The Italian duo, who are indeed siblings, create large-format canvases using spray paint as it never has been before.",www.miazbrothers.com,https://www.instagram.com/miazbrothers/?hl=en
7,painting65,painting,https://www.artsy.net/artwork/mr-brainwash-love-is-the-answer-balloon-girl-unique-painting-5,Mr. Brainwash,https://www.artsy.net/artist/mr-brainwash,"'Love is the Answer' Balloon Girl, Unique Painting",2022,"Acrylic, Stencil, Mixed Media Painting on Paper",36 × 29 × 2 in | 91.4 × 73.7 × 5.1 cm,Arton Contemporary,https://www.artsy.net/partner/arton-contemporary,False,13000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=629&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FOLO92l-RPXDVFUEb7-l5ow%2Fnormalized.jpg,"Mr. Brainwash – often written MBW – is a name used by Paris-born, Los Angeles-based self-proclaimed filmmaker and street artist Thierry Guetta.
",www.mrbrainwash.com,https://www.instagram.com/mrbrainwash/?hl=en
8,painting67,painting,https://www.artsy.net/artwork/mau-mau-phooey-martial-hearts-1,Mau Mau,https://www.artsy.net/artist/mau-mau,Phooey Martial Hearts,2019,Hand painted stencil on etching roll,14 1/10 × 18 in | 35.8 × 45.7 cm,Heritage: Urban Art,https://www.artsy.net/auction/heritage-urban-art-41,True,700.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=624&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FAqClCc2i7a8yIcB9YlonEA%2Fnormalized.jpg,"Mau Mau is a British graffiti artist who creates his pieces freehand, documenting times. His graffiti are usually politically colored.
",www.mau-mau.co.uk,https://www.instagram.com/mau.a.mau/?hl=en
9,painting77,painting,https://www.artsy.net/artwork/yaacov-agam-love-star-of-david,Yaacov Agam,https://www.artsy.net/artist/yaacov-agam,LOVE STAR OF DAVID,1978,GOUACHE ON PAPER,29 × 22 1/5 in | 73.7 × 56.4 cm,Gallery Art,https://www.artsy.net/partner/gallery-art,False,65000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=740&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FmuUmEYp290kBZv_dP-zZLQ%2Fnormalized.jpg,"Yaacov Agam is an Israeli sculptor and experimental artist, one of the pioneer creators of the kinetic movement in art.
",,https://www.instagram.com/yaacov_agam/?hl=en
10,painting83,painting,https://www.artsy.net/artwork/miaz-brothers-gentleman-in-black-iv,Miaz Brothers,https://www.artsy.net/artist/miaz-brothers,Gentleman In Black IV,2022,Acrylic on canvas,48 × 35 4/5 in | 122 × 91 cm,Maddox Gallery,https://www.artsy.net/partner/maddox-gallery,False,17500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=617&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FWPk1hNW91wGYrrCmf-bUAg%2Fnormalized.jpg,"The Miaz Brothers present a radical new take on portraiture. The Italian duo, who are indeed siblings, create large-format canvases using spray paint as it never has been before.",www.miazbrothers.com,https://www.instagram.com/miazbrothers/?hl=en
11,painting86,painting,https://www.artsy.net/artwork/mr-brainwash-beautiful-follow-your-dreams-monkey-unique-painting-4,Mr. Brainwash,https://www.artsy.net/artist/mr-brainwash,"'Beautiful' Follow Your Dreams Monkey, Unique Painting",2022,"Acrylic, Stencil, Mixed Media Painting on Paper",41 1/2 × 31 × 2 in | 105.4 × 78.7 × 5.1 cm,Arton Contemporary,https://www.artsy.net/partner/arton-contemporary,False,14000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=580&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FDKYyoMmsg1v_jYntjZtlAg%2Fnormalized.jpg,"Mr. Brainwash – often written MBW – is a name used by Paris-born, Los Angeles-based self-proclaimed filmmaker and street artist Thierry Guetta.
",www.mrbrainwash.com,https://www.instagram.com/mrbrainwash/?hl=en
12,painting91,painting,https://www.artsy.net/artwork/mr-brainwash-follow-your-heart-balloon-girl-unique-painting-4,Mr. Brainwash,https://www.artsy.net/artist/mr-brainwash,"'Follow Your Heart' Balloon Girl, Unique Painting",2022,"Acrylic, Stencil, Mixed Media Painting on Paper",31 × 41 1/2 × 2 in | 78.7 × 105.4 × 5.1 cm,Arton Contemporary,https://www.artsy.net/partner/arton-contemporary,False,14000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=569&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fh6E0HdZ4KeprgUi1hRqnZw%2Fnormalized.jpg,"Mr. Brainwash – often written MBW – is a name used by Paris-born, Los Angeles-based self-proclaimed filmmaker and street artist Thierry Guetta.
",www.mrbrainwash.com,https://www.instagram.com/mrbrainwash/?hl=en
13,painting98,painting,https://www.artsy.net/artwork/swiz-iceberg-slash-carambolage-2-2,Swiz,https://www.artsy.net/artist/swiz,Iceberg / Carambolage 2,2020,Acrylique et huile sur toile,19 7/10 × 39 2/5 in | 50 × 100 cm,Ground Effect Gallery,https://www.artsy.net/partner/ground-effect-gallery,False,2496.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=400&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FkKsBwIBHqIZ7dGnqXzkukw%2Fnormalized.jpg,"Swiz is a French street artist with a prime interest in street art. His preferred canvases are walls of abandoned places and streets of Paris suburbia. 
",,
14,painting100,painting,https://www.artsy.net/artwork/mr-brainwash-work-well-together-unique-painting-2,Mr. Brainwash,https://www.artsy.net/artist/mr-brainwash,"'Work Well Together,' Unique Painting",2022,"Acrylic, Stencil, Mixed Media Painting on Paper",36 × 29 × 2 in | 91.4 × 73.7 × 5.1 cm,Arton Contemporary,https://www.artsy.net/partner/arton-contemporary,False,12500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=632&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FsJbNtIj9YxTYqhnCxIfDlg%2Fnormalized.jpg,"Mr. Brainwash – often written MBW – is a name used by Paris-born, Los Angeles-based self-proclaimed filmmaker and street artist Thierry Guetta.
",www.mrbrainwash.com,https://www.instagram.com/mrbrainwash/?hl=en
15,painting104,painting,https://www.artsy.net/artwork/miaz-brothers-gentleman-in-black-i,Miaz Brothers,https://www.artsy.net/artist/miaz-brothers,Gentleman In Black I,2022,Acrylic on canvas,48 × 35 4/5 in | 122 × 91 cm,Maddox Gallery,https://www.artsy.net/partner/maddox-gallery,False,17500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=617&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FzhfyG1a6TIxO46-y6Z9Nsg%2Fnormalized.jpg,"The Miaz Brothers present a radical new take on portraiture. The Italian duo, who are indeed siblings, create large-format canvases using spray paint as it never has been before.",www.miazbrothers.com,https://www.instagram.com/miazbrothers/?hl=en
16,painting117,painting,https://www.artsy.net/artwork/swiz-altered-structure-2,Swiz,https://www.artsy.net/artist/swiz,Altered Structure,2020,Acrylique et huile sur toile,45 7/10 × 35 in | 116 × 89 cm,Ground Effect Gallery,https://www.artsy.net/partner/ground-effect-gallery,False,4368.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=593&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FP-emkGDSHcwGZHE3Cl1hEw%2Fnormalized.jpg,"Swiz is a French street artist with a prime interest in street art. His preferred canvases are walls of abandoned places and streets of Paris suburbia. 
",,
17,painting127,painting,https://www.artsy.net/artwork/swiz-iceberg-slash-carambolage-2-2,Swiz,https://www.artsy.net/artist/swiz,Iceberg / Carambolage 2,2020,Acrylique et huile sur toile,19 7/10 × 39 2/5 in | 50 × 100 cm,Ground Effect Gallery,https://www.artsy.net/partner/ground-effect-gallery,False,2496.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=400&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FkKsBwIBHqIZ7dGnqXzkukw%2Fnormalized.jpg,"Swiz is a French street artist with a prime interest in street art. His preferred canvases are walls of abandoned places and streets of Paris suburbia. 
",,
18,painting133,painting,https://www.artsy.net/artwork/swiz-uplift-2,Swiz,https://www.artsy.net/artist/swiz,Uplift,2020,Acrylique et huile sur toile,36 1/5 × 28 7/10 in | 92 × 73 cm,Ground Effect Gallery,https://www.artsy.net/partner/ground-effect-gallery,False,3120.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=633&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FEeB8ikHLAYPg-PWNXpVK7g%2Fnormalized.jpg,"Swiz is a French street artist with a prime interest in street art. His preferred canvases are walls of abandoned places and streets of Paris suburbia. 
",,
19,painting140,painting,https://www.artsy.net/artwork/pure-evil-live-east-die-young-black,Pure Evil,https://www.artsy.net/artist/pure-evil,Live East Die Young (Black),2015,Stenil and spray paint on wove paper,27 1/2 × 19 1/2 in | 69.9 × 49.5 cm,Heritage: Urban Art,https://www.artsy.net/auction/heritage-urban-art-41,True,700.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=570&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FF-McM1KhZa6VhyEXinvcxw%2Fnormalized.jpg,"Charles Uzzell-Edwards is a British graffiti artist known by the moniker ""Pure Evil"" and is a stablemate of Banksy. He is also the son of Welsh painter John Uzzell Edwards.
",pureevilgallery.com,
20,painting144,painting,https://www.artsy.net/artwork/hunt-slonem-untitled-2831,Hunt Slonem,https://www.artsy.net/artist/hunt-slonem,Untitled,2019,Oil on wood,9 × 7 1/2 in | 22.9 × 19.1 cm,Serge Sorokko Gallery,https://www.artsy.net/partner/serge-sorokko-gallery,False,7500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=679&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FZBhg8-eutRRbFIBvA06-9A%2Fnormalized.jpg,"Hunt Slonem is an American painter, sculptor, and printmaker. He is best known for his Neo-Expressionist paintings of tropical birds, often based on a personal aviary in which he has been keeping from 30 to over 100 live birds of various species.
",www.huntslonem.com,https://www.instagram.com/huntslonem/?hl=en
21,painting145,painting,https://www.artsy.net/artwork/swiz-mindscape-2-2,Swiz,https://www.artsy.net/artist/swiz,Mindscape 2,2020,Acrylique sur toile,25 3/5 × 19 7/10 in | 65 × 50 cm,Ground Effect Gallery,https://www.artsy.net/partner/ground-effect-gallery,False,2080.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=608&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fstj8zzV3Nc95_y3d_6gpVw%2Fnormalized.jpg,"Swiz is a French street artist with a prime interest in street art. His preferred canvases are walls of abandoned places and streets of Paris suburbia. 
",,
22,painting148,painting,https://www.artsy.net/artwork/alec-monopoly-untitled-23,Alec Monopoly,https://www.artsy.net/artist/alec-monopoly,Untitled,2011,Acrylic and stencil on newspaper,22 1/2 × 12 in | 57.2 × 30.5 cm,Heritage: Urban Art,https://www.artsy.net/auction/heritage-urban-art-41,True,700.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=413&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FJVnbw-PCkaveOS3KyFc8NA%2Fnormalized.jpg,"Alec Monopoly is the pseudonym of an American unidentified graffiti artist, best known for his tuxedoed and top-hatted graffiti character of Monopoly Man.
",www.alecmonopoly.com,https://www.instagram.com/alecmonopolyart/
23,painting153,painting,https://www.artsy.net/artwork/hunt-slonem-totem-fly-1,Hunt Slonem,https://www.artsy.net/artist/hunt-slonem,Totem Fly,2022,Oil on panel,22 × 33 1/2 in | 55.9 × 85.1 cm,DTR Modern Galleries,https://www.artsy.net/partner/dtr-modern-galleries,False,22000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=540&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fb-W2z2cQ0te1uPGHRdc_KQ%2Fnormalized.jpg,"Hunt Slonem is an American painter, sculptor, and printmaker. He is best known for his Neo-Expressionist paintings of tropical birds, often based on a personal aviary in which he has been keeping from 30 to over 100 live birds of various species.
",www.huntslonem.com,https://www.instagram.com/huntslonem/?hl=en
24,painting159,painting,https://www.artsy.net/artwork/hunt-slonem-three-fold-line-dance,Hunt Slonem,https://www.artsy.net/artist/hunt-slonem,Three Fold Line Dance,2022,Oil on panel,33 1/2 × 25 in | 85.1 × 63.5 cm,DTR Modern Galleries,https://www.artsy.net/partner/dtr-modern-galleries,False,23900.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=646&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FSmrwAk4qymbbB06l3PIJhg%2Fnormalized.jpg,"Hunt Slonem is an American painter, sculptor, and printmaker. He is best known for his Neo-Expressionist paintings of tropical birds, often based on a personal aviary in which he has been keeping from 30 to over 100 live birds of various species.
",www.huntslonem.com,https://www.instagram.com/huntslonem/?hl=en
25,painting160,painting,https://www.artsy.net/artwork/paul-wackers-untitled-51,Paul Wackers,https://www.artsy.net/artist/paul-wackers,Untitled,2022,Acrylic on canvas,48 × 40 in | 121.9 × 101.6 cm,Eleanor Harwood Gallery,https://www.artsy.net/partner/eleanor-harwood-gallery,False,13000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=666&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FDg4NioJ84jdzFXakci0geQ%2Fnormalized.jpg,"Paul Wackers is an American contemporary artist primarily engaged in figurative painting, which he tends to slightly abstract.",www.paulwackers.com,
26,painting168,painting,https://www.artsy.net/artwork/miaz-brothers-gentleman-in-black-ii,Miaz Brothers,https://www.artsy.net/artist/miaz-brothers,Gentleman In Black II,2022,Acrylic on canvas,48 × 35 4/5 in | 122 × 91 cm,Maddox Gallery,https://www.artsy.net/partner/maddox-gallery,False,17500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=617&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FprvytyZt0-IbIuTbc9y-1Q%2Fnormalized.jpg,"The Miaz Brothers present a radical new take on portraiture. The Italian duo, who are indeed siblings, create large-format canvases using spray paint as it never has been before.",www.miazbrothers.com,https://www.instagram.com/miazbrothers/?hl=en
27,painting172,painting,https://www.artsy.net/artwork/florian-eymann-bayc-jack-daniels,Florian Eymann,https://www.artsy.net/artist/florian-eymann,BAYC Jack Daniels,2022,Oil on canvas,43 × 34 1/2 in | 109.2 × 87.6 cm,Avant Gallery,https://www.artsy.net/partner/avant-gallery,False,11000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=615&height=799&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F3mHxwE2BZZNX7aYiQ4oXpQ%2Fnormalized.jpg,"Florian Eymann is a self-taught French artist born in 1980, in Auxerre. He currently lives and works in Orléans, France.
",www.florianeymann.com,https://www.instagram.com/florianeymann/?hl=en
28,painting177,painting,https://www.artsy.net/artwork/swiz-drift-away-2,Swiz,https://www.artsy.net/artist/swiz,Drift Away,2020,Acrylique sur toile,36 1/5 × 57 1/2 in | 92 × 146 cm,Ground Effect Gallery,https://www.artsy.net/partner/ground-effect-gallery,False,5616.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=489&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FS62pUFWVbi1RzCAdXkjfXQ%2Fnormalized.jpg,"Swiz is a French street artist with a prime interest in street art. His preferred canvases are walls of abandoned places and streets of Paris suburbia. 
",,
29,painting183,painting,https://www.artsy.net/artwork/swiz-broken-coral-5,Swiz,https://www.artsy.net/artist/swiz,Broken Coral,2020,Huile sur toile,45 7/10 × 45 7/10 in | 116 × 116 cm,Ground Effect Gallery,https://www.artsy.net/partner/ground-effect-gallery,False,5616.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=792&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FTtxNT5hvfz-VkqCgdB3vwg%2Fnormalized.jpg,"Swiz is a French street artist with a prime interest in street art. His preferred canvases are walls of abandoned places and streets of Paris suburbia. 
",,
30,painting199,painting,https://www.artsy.net/artwork/hunt-slonem-untitled-2825,Hunt Slonem,https://www.artsy.net/artist/hunt-slonem,Untitled,2022,Oil on Wood,12 × 10 in | 30.5 × 25.4 cm,KW Contemporary Art,https://www.artsy.net/partner/kw-contemporary-art,False,8250.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=722&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F9d3Z04mAcC5vxE72CuZTvw%2Fnormalized.jpg,"Hunt Slonem is an American painter, sculptor, and printmaker. He is best known for his Neo-Expressionist paintings of tropical birds, often based on a personal aviary in which he has been keeping from 30 to over 100 live birds of various species.
",www.huntslonem.com,https://www.instagram.com/huntslonem/?hl=en
31,painting208,painting,https://www.artsy.net/artwork/mr-brainwash-retrospect-2014,Mr. Brainwash,https://www.artsy.net/artist/mr-brainwash,Retrospect,2013,"Silkscreen, stencil, acrylic, and spray paint on wove paper",50 × 50 in | 127 × 127 cm,Heritage: Urban Art,https://www.artsy.net/auction/heritage-urban-art-41,True,4000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=796&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FMNbNHy6WzCI_uAiUnYVmsg%2Fnormalized.jpg,"Mr. Brainwash – often written MBW – is a name used by Paris-born, Los Angeles-based self-proclaimed filmmaker and street artist Thierry Guetta.
",www.mrbrainwash.com,https://www.instagram.com/mrbrainwash/?hl=en
32,painting213,painting,https://www.artsy.net/artwork/michael-goldberg-untitled-2064,Michael Goldberg,https://www.artsy.net/artist/michael-goldberg,Untitled,2006,Mixed media on paper,13 × 13 2/5 in | 33 × 34 cm,Galleri Weinberger Schandorff,https://www.artsy.net/partner/galleri-weinberger-schandorff,False,9360.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fi1FjSLf8sknTgcoYtJ_HKQ%2Fnormalized.jpg,"Michael Goldberg was an American abstract expressionist painter known for his gestural action paintings, abstractions and still-life paintings. 
",www.michaeljgoldberg.net,https://www.instagram.com/daniellegoldberg/?hl=en
33,painting214,painting,https://www.artsy.net/artwork/walter-robinson-woman-2,Walter Robinson,https://www.artsy.net/artist/walter-robinson,Woman,1983,Spraypaint on mirror,12 × 12 in | 30.5 × 30.5 cm,Rago Auctions: 20|21 Art,https://www.artsy.net/auction/rago-auctions-20-21-art-5,True,900.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F3ZH-1cGHlWbu9DMuBfW8mw%2Fnormalized.jpg,"Walter Robinson is an American artist best known for his paintings which comment on modern phenomena, such as consumerism and fashion.
",www.walterrobinsonart.com,https://www.instagram.com/walter_robinson/?hl=en
34,painting218,painting,https://www.artsy.net/artwork/roni-horn-bluff-life,Roni Horn,https://www.artsy.net/artist/roni-horn,Bluff Life,1982,Watercolor and pencil,5 × 4 in | 12.7 × 10.2 cm,inde/jacobs,https://www.artsy.net/partner/inde-slash-jacobs,False,13500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FjHAc0jhOT1Ai539Fy_S2lw%2Fnormalized.jpg,"A single Roni Horn's auction is sold out within hours, for the artist has exceptional eye for details all the while questioning the very nature of identity.",,https://www.instagram.com/ronighorn/?hl=en
35,painting228,painting,https://www.artsy.net/artwork/hunt-slonem-amazons-amazon,Hunt Slonem,https://www.artsy.net/artist/hunt-slonem,Amazons Amazon,2022,Oil on wood,23 3/4 × 31 in | 60.3 × 78.7 cm,West Chelsea Contemporary,https://www.artsy.net/partner/west-chelsea-contemporary-1,False,20250.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=653&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FDKo9D-xeB-FdQ7GzRL4zdA%2Fnormalized.jpg,"Hunt Slonem is an American painter, sculptor, and printmaker. He is best known for his Neo-Expressionist paintings of tropical birds, often based on a personal aviary in which he has been keeping from 30 to over 100 live birds of various species.
",www.huntslonem.com,https://www.instagram.com/huntslonem/?hl=en
36,painting245,painting,https://www.artsy.net/artwork/jeff-kellar-glimpsed-white,Jeff Kellar,https://www.artsy.net/artist/jeff-kellar,Glimpsed White;,2022,"Resin, clay and pigment on aluminum composite panel",22 × 34 1/4 in | 55.9 × 87 cm,Richard Levy Gallery,https://www.artsy.net/partner/richard-levy-gallery,False,5400.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=533&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FHPfBp7b-dmQdhvyMKSxiVw%2Fnormalized.jpg,"Jeff Kellar is an American contemporary artist whose paintings, drawings, and sculptures explore space, light, illusion and materiality.",www.jeffkellar.com,https://www.instagram.com/jeff.kellar/?hl=en
37,painting247,painting,https://www.artsy.net/artwork/swiz-fata-morgana-5,Swiz,https://www.artsy.net/artist/swiz,Fata Morgana,2020,Huile sur toile,59 1/10 × 51 1/5 in | 150 × 130 cm,Ground Effect Gallery,https://www.artsy.net/partner/ground-effect-gallery,False,8112.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=694&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fmd72NI1GqaTHJjSaDc8HqA%2Fnormalized.jpg,"Swiz is a French street artist with a prime interest in street art. His preferred canvases are walls of abandoned places and streets of Paris suburbia. 
",,
